1	102	1	60
1	100	1	59
1	87	1	51
1	87	1	51
1	73	1	43
1	77	1	45
1	66	1	39
1	71	1	42
1	64	1	37
1	64	1	37
1	66	1	39
1	66	1	39
1	66	1	39
1	66	1	39
1	71	1	42
1	77	1	45
1	83	1	49
1	83	1	49
1	93	1	55
1	98	1	57
1	107	1	63
1	114	1	67
1	112	1	66
1	114	1	67
1	114	1	67
1	119	1	70
1	125	1	73
1	123	1	72
1	126	1	74
1	131	1	77
1	135	1	79
1	138	1	81
1	134	1	79
1	132	1	77
1	140	1	82
1	143	1	84
1	142	1	83
1	142	1	83
1	143	1	84
1	144	1	84
1	146	1	86
1	151	1	89
1	146	1	86
1	138	1	81
1	139	1	82
1	139	1	82
1	139	1	82
1	138	1	81
1	134	1	79
1	126	1	74
1	125	1	73
1	125	1	73
1	120	1	70
1	117	1	69
1	105	1	62
1	104	1	61
1	104	1	61
1	105	1	62
1	104	1	61
1	93	1	55
1	87	1	51
1	89	1	52
1	77	1	45
1	71	1	42
1	66	1	39
1	66	1	39
1	59	1	35
1	59	1	35
1	52	1	30
1	43	1	25
1	38	1	22
1	40	1	23
1	35	1	20
1	35	1	20
1	32	1	19
1	35	1	20
1	32	1	19
1	35	1	20
1	40	1	23
1	38	1	22
6	35	1	22
1	43	1	25
1	52	1	30
1	55	1	32
1	59	1	35
1	59	1	35
1	66	1	39
1	64	1	37
1	68	1	40
1	66	1	39
1	79	1	46
1	83	1	49
1	87	1	51
1	93	1	55
1	91	1	53
1	95	1	56
1	93	1	55
1	93	1	55
1	93	1	55
1	100	1	59
1	102	1	60
1	104	1	61
1	102	1	60
1	98	1	57
1	104	1	61
1	104	1	61
1	102	1	60
1	102	1	60
1	100	1	59
1	102	1	60
1	98	1	57
1	100	1	59
1	95	1	56
1	95	1	56
1	89	1	52
1	87	1	51
1	83	1	49
1	79	1	46
1	79	1	46
1	79	1	46
1	66	1	39
1	62	1	36
1	55	1	32
1	50	1	29
1	52	1	30
1	52	1	30
1	52	1	30
1	48	1	28
1	48	1	28
1	52	1	30
1	43	1	25
1	40	1	23
1	32	1	19
1	32	1	19
1	27	1	16
1	27	1	16
1	21	1	12
1	21	1	12
1	15	1	9
1	15	1	9
1	15	1	9
1	12	1	7
1	12	1	7
1	15	1	9
1	15	1	9
1	21	1	12
1	21	1	12
1	21	1	12
1	21	1	12
1	27	1	16
1	27	1	16
1	27	1	16
1	32	1	19
1	32	1	19
1	30	1	18
1	30	1	18
1	38	1	22
1	52	1	30
1	38	1	22
1	38	1	22
1	48	1	28
1	48	1	28
1	52	1	30
1	48	1	28
1	55	1	32
1	55	1	32
1	55	1	32
1	59	1	35
1	55	1	32
1	55	1	32
1	55	1	32
1	57	1	33
1	57	1	33
1	57	1	33
1	57	1	33
1	57	1	33
1	48	1	28
1	43	1	25
1	48	1	28
1	52	1	30
1	48	1	28
1	48	1	28
1	43	1	25
1	43	1	25
1	43	1	25
1	45	1	26
1	40	1	23
1	40	1	23
1	40	1	23
1	35	1	20
1	35	1	20
1	35	1	20
1	27	1	16
1	21	1	12
1	15	1	9
1	12	1	7
1	15	1	9
1	21	1	12
1	15	1	9
1	15	1	9
1	12	1	7
1	12	1	7
1	6	1	3
1	6	1	3
1	12	1	7
1	15	1	9
1	12	1	7
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	12	1	7
1	12	1	7
1	6	1	3
1	6	1	3
1	12	1	7
1	12	1	7
1	15	1	9
1	15	1	9
1	15	1	9
1	12	1	7
1	21	1	12
1	21	1	12
1	27	1	16
1	40	1	23
1	32	1	19
1	32	1	19
1	32	1	19
1	35	1	20
1	32	1	19
1	32	1	19
1	21	1	12
1	27	1	16
1	32	1	19
1	32	1	19
1	35	1	20
1	35	1	20
1	35	1	20
1	35	1	20
1	32	1	19
1	27	1	16
1	32	1	19
1	32	1	19
1	35	1	20
1	35	1	20
1	32	1	19
1	32	1	19
1	21	1	12
1	21	1	12
1	27	1	16
1	27	1	16
1	21	1	12
1	21	1	12
1	15	1	9
1	12	1	7
1	15	1	9
1	15	1	9
1	12	1	7
1	15	1	9
1	6	1	3
1	6	1	3
1	2	1	1
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	6	1	3
1	6	1	3
1	6	1	3
1	2	1	1
1	6	1	3
1	6	1	3
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	12	1	7
1	15	1	9
1	15	1	9
1	15	1	9
1	15	1	9
1	21	1	12
1	21	1	12
1	21	1	12
1	21	1	12
1	12	1	7
1	21	1	12
1	27	1	16
1	21	1	12
1	21	1	12
1	21	1	12
1	15	1	9
1	21	1	12
1	27	1	16
1	21	1	12
1	15	1	9
1	15	1	9
1	12	1	7
1	21	1	12
1	27	1	16
1	15	1	9
1	15	1	9
1	15	1	9
1	15	1	9
1	12	1	7
1	12	1	7
1	15	1	9
1	15	1	9
1	12	1	7
1	6	1	3
1	6	1	3
1	12	1	7
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	12	1	7
1	21	1	12
1	12	1	7
1	1	1	0
1	1	1	0
1	2	1	1
1	1	1	0
1	1	1	0
1	1	1	0
1	2	1	1
1	2	1	1
1	2	1	1
1	1	1	0
1	1	1	0
1	1	1	0
1	2	1	1
1	1	1	0
1	2	1	1
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	2	1	1
1	2	1	1
1	2	1	1
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	12	1	7
1	15	1	9
1	12	1	7
1	12	1	7
1	6	1	3
1	2	1	1
1	6	1	3
1	15	1	9
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	2	1	1
1	6	1	3
1	12	1	7
1	27	1	16
1	35	1	20
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	6	1	3
1	2	1	1
1	2	1	1
1	1	1	0
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	2	1	1
1	2	1	1
1	1	1	0
1	2	1	1
1	2	1	1
1	2	1	1
1	1	1	0
1	1	1	0
1	2	1	1
1	2	1	1
1	2	1	1
1	1	1	0
1	1	1	0
1	2	1	1
1	2	1	1
1	2	1	1
1	2	1	1
1	6	1	3
1	2	1	1
1	2	1	1
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	2	1	1
1	1	1	0
1	1	1	0
1	2	1	1
1	2	1	1
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
1	1	1	0
